detection_id,latitude,longitude,acq_date,acq_time,acq_datetime,bright_ti4,bright_ti5,frp,confidence,satellite,instrument,daynight,type,scan,track,version
WB2024_0015049,23.58162,86.72691,2024-12-23,2000,2024-12-23 20:00:00,297.58,286.94,0.51,n,N20,VIIRS,N,0,0.42,0.38,2
WB2024_0015050,23.56228,87.08493,2024-12-23,2000,2024-12-23 20:00:00,313.77,289.73,2.29,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015051,23.51037,87.27905,2024-12-23,2000,2024-12-23 20:00:00,304.19,287.41,1.12,n,N20,VIIRS,N,2,0.44,0.38,2
WB2024_0015052,23.48138,87.36133,2024-12-23,2000,2024-12-23 20:00:00,298.56,288.46,1.53,n,N20,VIIRS,N,2,0.44,0.39,2
WB2024_0015053,23.55003,86.54229,2024-12-23,2000,2024-12-23 20:00:00,302.85,286.84,0.68,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0015054,23.548,86.53361,2024-12-23,2000,2024-12-23 20:00:00,300.58,284.42,0.17,n,N20,VIIRS,N,0,0.41,0.37,2
WB2024_0015055,23.63394,86.8345,2024-12-23,2000,2024-12-23 20:00:00,299.86,286.56,0.83,n,N20,VIIRS,N,0,0.42,0.38,2
WB2024_0015056,23.61356,86.78797,2024-12-23,2000,2024-12-23 20:00:00,308.09,290.04,1.32,n,N20,VIIRS,N,2,0.42,0.38,2
WB2024_0015057,23.61077,87.1457,2024-12-23,2000,2024-12-23 20:00:00,305.05,289.69,1.13,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015058,23.61532,86.86033,2024-12-23,2000,2024-12-23 20:00:00,298.91,287.72,0.59,n,N20,VIIRS,N,2,0.42,0.38,2
WB2024_0015059,23.59096,87.29878,2024-12-23,2000,2024-12-23 20:00:00,297.61,286.49,0.45,n,N20,VIIRS,N,0,0.44,0.38,2
WB2024_0015060,23.69497,87.11533,2024-12-23,2000,2024-12-23 20:00:00,302.68,288.37,1.03,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015061,23.69425,87.11951,2024-12-23,2000,2024-12-23 20:00:00,299.58,288.64,1.03,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015062,23.69353,87.12369,2024-12-23,2000,2024-12-23 20:00:00,313.21,290.35,1.47,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015063,23.69223,87.11044,2024-12-23,2000,2024-12-23 20:00:00,307.46,289.2,2.18,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015064,23.69079,87.11881,2024-12-23,2000,2024-12-23 20:00:00,303.24,288.47,1.03,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015065,23.69007,87.12299,2024-12-23,2000,2024-12-23 20:00:00,304.98,289.46,1.47,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015066,23.69094,87.09721,2024-12-23,2000,2024-12-23 20:00:00,304.3,290.22,1.84,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015067,23.61423,87.1464,2024-12-23,2000,2024-12-23 20:00:00,299.48,287.22,0.56,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015068,23.66623,87.15708,2024-12-23,2000,2024-12-23 20:00:00,302.02,288.3,0.98,n,N20,VIIRS,N,0,0.43,0.38,2
WB2024_0015069,23.66276,87.15636,2024-12-23,2000,2024-12-23 20:00:00,306.32,287.85,0.98,n,N20,VIIRS,N,0,0.43,0.38,2
WB2024_0015070,23.67136,86.92174,2024-12-23,2000,2024-12-23 20:00:00,298.22,287.48,2.13,n,N20,VIIRS,N,0,0.42,0.38,2
WB2024_0015071,23.66793,86.92104,2024-12-23,2000,2024-12-23 20:00:00,335.13,288.3,2.13,n,N20,VIIRS,N,2,0.42,0.38,2
WB2024_0015072,23.6652,86.91626,2024-12-23,2000,2024-12-23 20:00:00,302.46,288.45,0.71,n,N20,VIIRS,N,2,0.42,0.38,2
WB2024_0015073,23.66248,86.91147,2024-12-23,2000,2024-12-23 20:00:00,300.29,286.73,0.71,n,N20,VIIRS,N,2,0.42,0.38,2
WB2024_0015074,23.68661,87.12228,2024-12-23,2000,2024-12-23 20:00:00,305.25,289.06,1.27,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0015075,22.72032,86.97691,2024-12-24,713,2024-12-24 07:13:00,329.81,298.08,2.49,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0015076,22.90339,87.86201,2024-12-24,713,2024-12-24 07:13:00,327.63,300.04,1.73,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015077,22.76761,86.94785,2024-12-24,713,2024-12-24 07:13:00,339.64,298.38,3.08,n,N20,VIIRS,D,0,0.41,0.37,2
WB2024_0015078,22.94677,87.90037,2024-12-24,713,2024-12-24 07:13:00,332.63,300.09,2.68,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015079,22.93504,87.82532,2024-12-24,713,2024-12-24 07:13:00,334.33,299.53,2.37,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015080,22.94831,87.88852,2024-12-24,713,2024-12-24 07:13:00,328.86,298.9,1.52,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015081,23.06627,88.36228,2024-12-24,713,2024-12-24 07:13:00,331.19,297.56,2.36,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015082,22.94853,87.78057,2024-12-24,713,2024-12-24 07:13:00,338.95,300.21,3.04,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015083,22.96191,87.84381,2024-12-24,713,2024-12-24 07:13:00,330.87,300.07,2.34,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015084,22.84642,86.95359,2024-12-24,713,2024-12-24 07:13:00,331.75,298.24,2.97,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0015085,23.00923,87.77716,2024-12-24,713,2024-12-24 07:13:00,333.46,300.72,3.16,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015086,23.0156,87.75276,2024-12-24,713,2024-12-24 07:13:00,331.34,299.34,2.08,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015087,22.90772,88.23768,2024-12-24,713,2024-12-24 07:13:00,327.34,299.15,1.92,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015088,23.02562,88.27399,2024-12-24,713,2024-12-24 07:13:00,330.22,298.83,2.34,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015089,22.85901,88.07869,2024-12-24,713,2024-12-24 07:13:00,333.42,297.9,2.79,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015090,23.05701,87.93054,2024-12-24,713,2024-12-24 07:13:00,333.78,299.38,1.43,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015091,22.75551,87.70029,2024-12-24,713,2024-12-24 07:13:00,327.64,299.43,1.99,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015092,22.771,87.60415,2024-12-24,713,2024-12-24 07:13:00,328.84,299.8,2.26,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015093,22.12703,87.19981,2024-12-24,713,2024-12-24 07:13:00,327.17,294.91,1.84,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0015094,22.24247,87.38811,2024-12-24,713,2024-12-24 07:13:00,329.11,299.08,1.64,n,N20,VIIRS,D,2,0.4,0.37,2
WB2024_0015095,22.35619,87.41817,2024-12-24,713,2024-12-24 07:13:00,330.13,298.33,1.62,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0015096,22.27215,86.90343,2024-12-24,713,2024-12-24 07:13:00,328.53,295.72,1.99,n,N20,VIIRS,D,0,0.41,0.37,2
WB2024_0015097,22.29889,86.93884,2024-12-24,713,2024-12-24 07:13:00,338.22,297.23,3.39,n,N20,VIIRS,D,0,0.41,0.37,2
WB2024_0015098,22.36499,87.30217,2024-12-24,713,2024-12-24 07:13:00,337.36,304.04,5.59,n,N20,VIIRS,D,2,0.4,0.37,2
WB2024_0015099,22.25561,86.84565,2024-12-24,713,2024-12-24 07:13:00,331.09,296.03,2.46,n,N20,VIIRS,D,0,0.41,0.37,2
WB2024_0015100,22.37862,87.27985,2024-12-24,713,2024-12-24 07:13:00,328.68,299.52,2.5,l,N20,VIIRS,D,2,0.4,0.37,2
WB2024_0015101,22.39095,86.8775,2024-12-24,713,2024-12-24 07:13:00,329.45,295.13,2.99,n,N20,VIIRS,D,0,0.41,0.37,2
WB2024_0015102,22.6666,87.61147,2024-12-24,713,2024-12-24 07:13:00,341.95,300.1,4.51,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015103,22.87212,88.73701,2024-12-24,713,2024-12-24 07:13:00,328.65,292.63,1.85,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015104,22.69921,87.62519,2024-12-24,713,2024-12-24 07:13:00,330.21,300.25,2.35,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015105,22.36834,87.30156,2024-12-24,713,2024-12-24 07:13:00,335.75,300.4,3.11,n,N20,VIIRS,D,2,0.4,0.37,2
WB2024_0015106,22.76451,87.86503,2024-12-24,713,2024-12-24 07:13:00,329.29,298.29,1.53,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015107,23.74715,88.12749,2024-12-24,714,2024-12-24 07:14:00,333.9,302.17,4.36,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015108,23.71612,87.94831,2024-12-24,714,2024-12-24 07:14:00,336.32,300.64,3.93,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015109,23.66002,87.61022,2024-12-24,714,2024-12-24 07:14:00,331.84,297.96,2.24,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015110,23.64004,87.50483,2024-12-24,714,2024-12-24 07:14:00,339.08,298.85,2.78,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015111,23.74459,88.15487,2024-12-24,714,2024-12-24 07:14:00,334.04,300.21,1.99,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015112,23.65672,87.61084,2024-12-24,714,2024-12-24 07:14:00,332.81,299.44,2.24,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015113,23.37787,87.39711,2024-12-24,714,2024-12-24 07:14:00,332.4,300.42,3.0,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015114,23.64491,87.44923,2024-12-24,714,2024-12-24 07:14:00,334.25,299.14,4.61,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015115,23.73942,88.12119,2024-12-24,714,2024-12-24 07:14:00,330.14,298.4,2.17,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015116,23.73469,88.00273,2024-12-24,714,2024-12-24 07:14:00,330.57,300.41,1.29,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015117,23.67709,87.43929,2024-12-24,714,2024-12-24 07:14:00,332.54,298.79,5.45,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015118,23.74377,87.99325,2024-12-24,714,2024-12-24 07:14:00,328.52,298.82,2.16,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015119,23.74977,87.9883,2024-12-24,714,2024-12-24 07:14:00,340.28,299.79,4.23,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015120,23.74861,87.9808,2024-12-24,714,2024-12-24 07:14:00,335.2,299.83,2.77,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015121,23.68222,87.49304,2024-12-24,714,2024-12-24 07:14:00,332.94,301.25,6.91,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015122,23.6777,87.44309,2024-12-24,714,2024-12-24 07:14:00,334.01,300.78,5.45,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015123,23.68253,87.81931,2024-12-24,714,2024-12-24 07:14:00,333.37,300.01,3.15,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015124,23.67588,87.43172,2024-12-24,714,2024-12-24 07:14:00,341.94,299.44,5.01,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015125,23.69065,87.50318,2024-12-24,714,2024-12-24 07:14:00,332.13,299.48,2.86,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015126,23.76546,87.95844,2024-12-24,714,2024-12-24 07:14:00,335.85,300.09,2.49,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015127,23.68372,87.43806,2024-12-24,714,2024-12-24 07:14:00,335.07,298.81,1.99,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015128,23.75497,88.08747,2024-12-24,714,2024-12-24 07:14:00,332.5,301.15,2.37,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015129,23.73316,88.16847,2024-12-24,714,2024-12-24 07:14:00,339.82,300.98,2.97,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015130,23.5452,88.16013,2024-12-24,714,2024-12-24 07:14:00,328.26,300.6,1.82,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015131,23.62764,87.83715,2024-12-24,714,2024-12-24 07:14:00,337.22,300.77,4.78,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015132,23.77688,88.01031,2024-12-24,714,2024-12-24 07:14:00,333.42,302.11,8.13,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015133,23.41038,87.5591,2024-12-24,714,2024-12-24 07:14:00,334.92,299.89,2.31,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015134,23.48489,88.01366,2024-12-24,714,2024-12-24 07:14:00,329.55,298.83,1.94,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015135,23.38843,87.39906,2024-12-24,714,2024-12-24 07:14:00,353.69,302.65,9.2,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015136,23.38783,87.39525,2024-12-24,714,2024-12-24 07:14:00,332.55,301.25,3.03,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015137,23.48509,87.97127,2024-12-24,714,2024-12-24 07:14:00,331.83,299.04,4.02,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015138,23.48451,87.96752,2024-12-24,714,2024-12-24 07:14:00,330.52,299.95,3.27,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015139,23.43579,87.65552,2024-12-24,714,2024-12-24 07:14:00,332.65,299.84,2.97,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015140,23.51729,88.15769,2024-12-24,714,2024-12-24 07:14:00,328.78,299.1,1.41,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015141,23.50559,88.05991,2024-12-24,714,2024-12-24 07:14:00,328.77,299.0,1.84,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015142,23.49285,87.97755,2024-12-24,714,2024-12-24 07:14:00,331.33,299.31,2.16,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015143,23.50831,88.05556,2024-12-24,714,2024-12-24 07:14:00,332.26,299.23,1.75,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015144,23.49537,87.95012,2024-12-24,714,2024-12-24 07:14:00,327.86,298.91,1.33,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015145,23.50099,87.9645,2024-12-24,714,2024-12-24 07:14:00,328.1,299.28,1.84,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015146,23.4026,87.33752,2024-12-24,714,2024-12-24 07:14:00,330.19,299.21,2.03,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015147,23.43062,87.4929,2024-12-24,714,2024-12-24 07:14:00,327.99,298.53,1.84,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015148,23.53693,87.95392,2024-12-24,714,2024-12-24 07:14:00,327.96,300.06,1.18,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015149,23.55107,87.93591,2024-12-24,714,2024-12-24 07:14:00,329.3,299.5,1.75,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015150,23.52212,87.4914,2024-12-24,714,2024-12-24 07:14:00,344.25,300.72,5.16,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015151,23.56555,87.61581,2024-12-24,714,2024-12-24 07:14:00,334.4,298.28,2.63,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015152,23.58361,87.68653,2024-12-24,714,2024-12-24 07:14:00,332.74,299.7,4.2,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015153,23.66288,87.78038,2024-12-24,714,2024-12-24 07:14:00,345.71,299.24,4.36,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015154,23.77456,87.99532,2024-12-24,714,2024-12-24 07:14:00,333.02,300.23,2.97,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015155,23.91862,87.54607,2024-12-24,714,2024-12-24 07:14:00,333.36,299.71,3.55,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015156,23.71019,87.51904,2024-12-24,714,2024-12-24 07:14:00,328.29,300.05,1.93,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015157,24.04283,87.97265,2024-12-24,714,2024-12-24 07:14:00,332.72,300.23,3.65,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015158,24.00376,87.72067,2024-12-24,714,2024-12-24 07:14:00,329.5,298.48,2.14,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015159,24.04612,87.97205,2024-12-24,714,2024-12-24 07:14:00,335.89,300.92,3.43,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015160,24.04554,87.96828,2024-12-24,714,2024-12-24 07:14:00,327.85,301.6,3.43,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015161,24.04496,87.96453,2024-12-24,714,2024-12-24 07:14:00,337.5,301.55,3.13,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015162,24.04883,87.96768,2024-12-24,714,2024-12-24 07:14:00,339.83,301.79,3.43,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015163,24.04825,87.96392,2024-12-24,714,2024-12-24 07:14:00,336.09,300.59,3.13,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015164,24.04767,87.96017,2024-12-24,714,2024-12-24 07:14:00,332.33,302.19,3.13,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015165,24.05096,87.95956,2024-12-24,714,2024-12-24 07:14:00,331.99,301.25,2.35,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015166,24.0411,87.89572,2024-12-24,714,2024-12-24 07:14:00,328.97,300.27,1.79,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015167,24.04207,87.88008,2024-12-24,714,2024-12-24 07:14:00,331.7,298.01,1.85,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015168,24.02398,87.76344,2024-12-24,714,2024-12-24 07:14:00,337.46,302.7,8.13,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015169,24.05227,87.85522,2024-12-24,714,2024-12-24 07:14:00,327.76,299.28,1.54,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015170,24.06178,87.8728,2024-12-24,714,2024-12-24 07:14:00,336.8,299.04,2.15,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015171,24.07606,87.81213,2024-12-24,714,2024-12-24 07:14:00,341.37,301.0,6.07,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015172,24.07547,87.80836,2024-12-24,714,2024-12-24 07:14:00,332.43,299.92,6.07,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015173,24.07877,87.80775,2024-12-24,714,2024-12-24 07:14:00,334.0,302.26,6.07,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015174,24.09258,87.87486,2024-12-24,714,2024-12-24 07:14:00,331.7,301.27,2.58,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015175,24.18746,87.93848,2024-12-24,714,2024-12-24 07:14:00,330.29,300.63,1.9,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015176,24.51711,87.89297,2024-12-24,714,2024-12-24 07:14:00,337.7,300.17,2.11,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015177,23.36216,87.38438,2024-12-24,714,2024-12-24 07:14:00,333.0,302.21,3.29,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015178,24.02076,87.8956,2024-12-24,714,2024-12-24 07:14:00,334.34,299.12,2.62,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015179,23.99468,87.7495,2024-12-24,714,2024-12-24 07:14:00,335.72,298.08,3.58,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015180,24.02908,87.9713,2024-12-24,714,2024-12-24 07:14:00,327.83,299.78,1.71,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015181,24.02134,87.965,2024-12-24,714,2024-12-24 07:14:00,334.73,300.24,2.82,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015182,23.80375,88.07473,2024-12-24,714,2024-12-24 07:14:00,337.28,300.8,2.59,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015183,23.70901,87.46851,2024-12-24,714,2024-12-24 07:14:00,333.11,299.49,2.14,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015184,24.51653,87.88921,2024-12-24,714,2024-12-24 07:14:00,328.57,299.42,2.11,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015185,23.71414,87.43629,2024-12-24,714,2024-12-24 07:14:00,332.49,298.68,2.15,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015186,23.71865,87.44327,2024-12-24,714,2024-12-24 07:14:00,330.21,297.6,2.01,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015187,23.73547,87.50652,2024-12-24,714,2024-12-24 07:14:00,328.27,299.44,1.94,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015188,23.81117,87.96935,2024-12-24,714,2024-12-24 07:14:00,336.2,299.72,3.51,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015189,23.73462,87.43636,2024-12-24,714,2024-12-24 07:14:00,335.58,298.48,4.31,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015190,23.84111,88.07562,2024-12-24,714,2024-12-24 07:14:00,345.62,301.65,4.97,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0015191,23.69146,87.12178,2024-12-24,714,2024-12-24 07:14:00,327.84,300.93,4.8,l,N20,VIIRS,D,2,0.4,0.37,2
WB2024_0015192,23.71167,87.54994,2024-12-24,714,2024-12-24 07:14:00,327.92,299.76,2.31,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015193,23.66652,86.92341,2024-12-24,714,2024-12-24 07:14:00,327.15,298.38,2.41,l,N20,VIIRS,D,2,0.4,0.37,2
WB2024_0015194,23.77971,87.50638,2024-12-24,714,2024-12-24 07:14:00,328.74,299.54,2.9,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015195,23.83186,87.77258,2024-12-24,714,2024-12-24 07:14:00,329.85,298.47,2.68,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015196,23.86305,87.92921,2024-12-24,714,2024-12-24 07:14:00,329.8,299.97,2.12,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015197,23.80463,87.5563,2024-12-24,714,2024-12-24 07:14:00,338.18,300.53,4.67,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015198,23.8589,87.62013,2024-12-24,714,2024-12-24 07:14:00,334.52,298.08,3.05,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015199,23.86221,87.61951,2024-12-24,714,2024-12-24 07:14:00,330.67,298.5,2.32,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015200,23.91923,87.94206,2024-12-24,714,2024-12-24 07:14:00,331.35,299.86,2.71,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015201,23.90325,87.59953,2024-12-24,714,2024-12-24 07:14:00,328.62,298.2,1.7,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015202,23.93494,87.67136,2024-12-24,714,2024-12-24 07:14:00,331.67,299.88,3.01,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015203,23.93726,87.53479,2024-12-24,714,2024-12-24 07:14:00,329.16,297.98,2.07,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015204,23.63579,86.71176,2024-12-24,714,2024-12-24 07:14:00,328.31,294.92,3.09,n,N20,VIIRS,D,0,0.41,0.37,2
WB2024_0015205,23.43381,87.83794,2024-12-24,714,2024-12-24 07:14:00,331.83,300.05,2.57,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015206,23.79992,88.0061,2024-12-24,714,2024-12-24 07:14:00,333.13,300.41,3.71,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015207,23.36127,87.40022,2024-12-24,714,2024-12-24 07:14:00,331.02,299.52,1.26,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015208,23.13006,87.38096,2024-12-24,714,2024-12-24 07:14:00,336.63,301.08,2.97,n,N20,VIIRS,D,0,0.39,0.37,2
WB2024_0015209,23.16637,87.56583,2024-12-24,714,2024-12-24 07:14:00,328.7,299.25,1.63,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015210,23.15794,87.51278,2024-12-24,714,2024-12-24 07:14:00,334.83,298.48,2.78,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015211,23.13549,87.37209,2024-12-24,714,2024-12-24 07:14:00,334.19,300.39,3.17,n,N20,VIIRS,D,0,0.39,0.37,2
WB2024_0015212,23.16728,87.55006,2024-12-24,714,2024-12-24 07:14:00,336.33,299.27,3.62,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015213,23.16126,87.51217,2024-12-24,714,2024-12-24 07:14:00,338.96,298.27,2.78,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015214,23.14973,87.3969,2024-12-24,714,2024-12-24 07:14:00,345.95,300.25,3.95,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015215,23.14851,87.38928,2024-12-24,714,2024-12-24 07:14:00,332.59,299.01,4.14,n,N20,VIIRS,D,0,0.39,0.37,2
WB2024_0015216,23.17362,87.52548,2024-12-24,714,2024-12-24 07:14:00,335.57,299.96,2.09,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015217,23.17693,87.52486,2024-12-24,714,2024-12-24 07:14:00,329.51,299.59,2.09,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015218,23.12723,87.19228,2024-12-24,714,2024-12-24 07:14:00,338.96,299.09,2.79,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0015219,23.13945,87.22557,2024-12-24,714,2024-12-24 07:14:00,342.28,300.01,6.81,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0015220,23.1434,87.22878,2024-12-24,714,2024-12-24 07:14:00,352.55,300.62,6.81,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0015221,23.27469,88.01791,2024-12-24,714,2024-12-24 07:14:00,329.6,298.86,1.82,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015222,23.18781,87.46423,2024-12-24,714,2024-12-24 07:14:00,338.54,297.75,6.9,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015223,23.25577,87.80932,2024-12-24,714,2024-12-24 07:14:00,336.57,300.91,6.04,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015224,23.30083,88.05545,2024-12-24,714,2024-12-24 07:14:00,330.17,299.14,1.92,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015225,23.28206,87.91259,2024-12-24,714,2024-12-24 07:14:00,329.9,299.87,2.11,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0015226,23.26509,87.80373,2024-12-24,714,2024-12-24 07:14:00,333.03,298.37,1.84,n,N20,VIIRS,D,0,0.39,0.36,2
